Bridge Number According to Zucchetta,Bridge Name,Bridge Code,Canal Width (m),ID,Year Constructed,Date of Last Restoration,Year of Last Restoration,Time of Survey (24:00),Date of Survey,Survey Incomplete?,Private Bridge?,Address,Address Letter,Number of Street Address On Bridge,Street Addresses on Bridge,Canal Crossed,Segment Code,Northern Island Number,Southern Island Number,Northern Sestiere Code,Name of Northern Sestiere,Southern Sestiere Code,Name of Southern Sestiere,Number of Arches,Arch Style Code,Arch Style,Crooked Bridge?,Handicapped Accessible?,Number of Ramps,Construction Material Code,Construction Material,Numerical Condition of Bridge,Qualitative Condition of Bridge,Decorations,Numerical Condition of Decorations,Qualitative Condition of Decorations,Number of Northern Steps,Number of Southern Steps,Total Number of Steps,Height of Step (cm),Code for Material of Step Face,Face Material,Conditions of the Step Face,Description of Step Face Conditions,Step Depth (cm),Step Pavement Material Code,Step Pavement Material,Numerical Condition of Step Pavement Material,Qualitative Condition of Step Pavement Material,Minimum Step Width (m),Step Surface (Min),Total Surface Area of Steps (m^2) ,Material Code of Summit Pavement,Material of Summit Pavement,Numerical Condition of Summit Pavement,Qualitative Condition of Summit Pavement,Full Width Including Railings (m),Net Width of Bridge (m),Width of Summit (m),Length of Summit (m),Surface Area of Summit (m^2),Total Surface Area of Pavement (m^2),Surface Area From Map,Estimated Surface Area,Hypotenuse North (deg),Hypotenuse South (deg),N Cathetus (deg),S Cathetus (deg),Inclination North (deg),Inclination South (deg),Maximum Inclination (deg),Code for railing type,Type of Railing,Code for the material of the rail,Railing Material,Railing condition,Qualitative condition of Railing,Width of Eastern Railing (cm),Width of Western Railing (cm),Average railing width (cm),Average Height of Railing (m),Additional Handrail?,Protrusion North (m),Protrusion South (m),Span (m),Tide Level (m),Water level (cm),Height 1m North (m),Height Center (m),Height 1m South (m),Minimum Height (m),Average Height (m),Ratio of Span to Height,Thickness 2m North Of Center (m),Thickness 1m North Of Center (m),Central Thickness (m),Thickness 1m South of Center (m),Thickness 2m South of Center (m),Minimum Thickness (m),SE-N2,SE-N1,SE-C,SE-S1,SE-S2,H-N2,H-C,H-S2,SI-N2,SI-N1,SI-C,SI-S1,SI-S2,Photo Number of Arch,Photo Number of Ramp,Photo Number of Reference Elevation Point,Reference to CAD Drawings,Latitude,Longitude,Notes,History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Ponte Privato va al civico 5671,PIOM2_P1,5.56,99,,,,14:55,21-Jan-99,FALSE,TRUE,5671,,1,5671,Rio del Piombo                                              ,PIOM2     ,72,78,CS,Castello            ,CS,Castello            ,1,2,Piano,FALSE,FALSE,2,23,"Metallo, Pietra d'Istria e Mattoni",0,Pessime,,,,0,7,7,15,2,Pietra d'Istria,3,Buone,25,2,Pietra d'Istria,3,Buone,1.16,0.29,2.03,10,Calcestruzzo,2,Medie,1.23,1.15,1.16,5.04,5.85,7.88,8.10,7.99,0,2.16,0,0,0,0,0,2,Vuoto Geometrico,6,Metallo,0,Pessime,4,4,4.00,0.86,FALSE,0,0,5.56,0.08,,1.93,1.91,1.91,1.91,1.92,2.91,0.17,0.13,0.17,0.16,0.17,0.13,1.03,1,1.02,1.02,1.03,2.85,2.85,2.85,0.86,0.87,0.85,0.86,0.86,B8,B7s,,,45.4377038,12.3389732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Ponte Privato va al civico 5681,PIOM2_P2,3.56,98,,,,15:15,21-Jan-99,FALSE,TRUE,5681,,1,5681,Rio del Piombo                                              ,PIOM2     ,72,78,CS,Castello            ,CS,Castello            ,1,7,Sesto Super Ribassato,FALSE,FALSE,2,23,"Metallo, Pietra d'Istria e Mattoni",2,Medie,,,,4,7,11,14,2,Pietra d'Istria,3,Buone,29,2,Pietra d'Istria,3,Buone,1.1,0.32,3.51,2,Pietra d'Istria,3,Buone,1.18,1.11,1.1,3.78,4.16,7.67,7.70,7.68,1.3,2.3,0,0,0,0,0,3,Vuoto Decorato,6,Metallo,3,Buone,3.5,3.5,3.50,0.80,FALSE,0,0,3.56,0.02,,1.9,1.93,1.88,1.88,1.90,1.89,,0.19,0.17,0.19,,0.17,,0.98,0.97,0.99,,2.86,2.88,2.85,,0.79,0.8,0.8,,B6,B12,,,45.4376737,12.3391835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Ponte Privato va al civico 5964,PIOM2_P3,2.12,97,,,,15:20,21-Jan-99,FALSE,TRUE,5964,,1,5964,Rio del Piombo                                              ,PIOM2     ,72,78,CS,Castello            ,CS,Castello            ,1,2,Piano,FALSE,FALSE,2,23,"Metallo, Pietra d'Istria e Mattoni",3,Buone,,,,3,8,11,13,2,Pietra d'Istria,3,Buone,28,2,Pietra d'Istria,3,Buone,1,0.28,3.08,8,Asfalto,2,Medie,1.02,0.96,1.16,2.5,2.90,5.98,7.40,6.69,1.05,2.45,0,0,0,0,0,3,Vuoto Decorato,6,Metallo,3,Buone,3,3,3.00,0.93,FALSE,0,0,2.12,-0.01,,1.86,1.9,1.95,1.86,1.90,1.14,,0.22,0.13,0.11,,0.11,,1.13,1.09,1.04,,3,3,3,,0.91,0.96,0.93,,B9,B10,,,45.4376396,12.3394183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Ponte Marcello,MARCEL,3.89,96,,,,14:20,21-Jan-99,FALSE,FALSE,,,3,"5886,6106, 6107",Rio del Piombo                                              ,PIOM1     ,72,73,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,15,"Mattoni, Intonaco e Pietra d'Istria",1,Cattive,,,,11,12,23,10,2,Pietra d'Istria,2,Medie,45.5,8,Asfalto,1,Cattive,2.51,1.14,26.27,8,Asfalto,2,Medie,3.42,3.34,2.8,3,8.40,34.67,36.90,35.78,7.2,6.8,0,0,0,0,0,3,Vuoto Decorato,6,Metallo,2,Medie,4,4,4.00,0.88,FALSE,0,0,3.89,0.19,,2.36,2.62,2.14,2.14,2.37,1.82,,0.48,0.25,0.68,,0.25,,1.39,1.1,1.56,,3.56,3.53,3.51,,0.91,0.85,0.88,,B11,B3,,,45.4382097,12.3398794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Ponte del Paradiso,PARAD2,5.95,95,,,,12:45,21-Jan-99,FALSE,FALSE,,,0,,Rio del Mondo Novo                                          ,MOND1     ,73,78,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,2,Medie,,,,9,10,19,13.5,2,Pietra d'Istria,2,Medie,41.5,3,Trachite,3,Buone,2.96,1.23,23.34,3,Trachite,3,Buone,3.6,3.05,3.04,2.6,7.90,31.24,35.40,33.32,3.95,5.8,0,0,0,0,0,1,Piena,14,Mattoni e Pietra d'Istria,1,Cattive,27.5,27.5,27.50,0.86,FALSE,0.25,0.25,5.45,0.36,,2.17,2.38,2.2,2.17,2.25,2.51,0.82,0.60,0.44,0.55,0.70,0.44,1.7,1.44,1.25,1.4,1.61,3.25,3.27,3.24,0.88,0.84,0.81,0.85,0.91,A31,A33,,,45.4375682,12.3399704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Ponte del Mondo Novo,MONDON,10.48,94,,,,12:15,21-Jan-99,FALSE,FALSE,,,0,,Rio del Mondo Novo                                          ,MOND2     ,74,78,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,15,"Mattoni, Intonaco e Pietra d'Istria",3,Buone,,,,11,11,22,12,2,Pietra d'Istria,3,Buone,49,3,Trachite,3,Buone,1.69,0.83,18.22,3,Trachite,3,Buone,3.8,3.72,3.18,3.67,11.67,29.89,57.20,43.54,6.6,6.2,0,0,0,0,0,3,Vuoto Decorato,6,Metallo,3,Buone,4,4,4.00,0.94,FALSE,0.3,0,10.18,0.36,,2.57,2.59,2.49,2.49,2.55,4.09,0.61,0.54,0.54,0.64,0.76,0.54,1.62,1.44,1.42,1.54,1.79,3.65,3.65,3.67,1.01,0.9,0.88,0.9,1.03,A32,A30,,,45.4371826,12.3404169,,"�to S. Maria Formosa. They think the Dezan and Berlan that remains here Mondonovo memory of the family, from which came the wife of Apostolo Zeno. But nothing tells us that this family has lived here, or possessed of the premises, and instead we see in the description of the S. Pel Maria Formosa in 1740 that in the ""Calle del Mondo Novo 'there was a' Bastion of the New World,"" led by ""Mattio brothers and Colletti, Lent said,"" who paid rental amount in various comproprietarii. It says the ""Mariegola"" of the ""lagoon-"" (manuscript at the Civic Museum since 1590 that until a ""Bortolo Scagiante 'held at S. Maria Formosa"" a Magazen �called� el New World. ""Now it is likely that by the sign of this warehouse, or dealing in wine, have derived the name of the nearby resorts. Notatori We find in the Gradenigo: ""March 4, 1772. was in great danger of fire last night the large basement, or warehouse is called, the call of the New World, in S. Maria Formosa. With all the flames incinerated furniture alquanti reserved for work by the drinkers. Fatality wanted, who rushed with others near a blacksmith appealed Giuseppe Sala, remained bitten in the leg by the dog's Watchman. ""at the"" Bridge del Mondo Novo, ""above the brook, Havva a house in which two circles of sandstone facade scorgonsi, within which are written two keywords, or want to say the sentences, the greek one and the other Latin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Ponte de le Bande o de S. Barb,BANDE,9.3,93,,,,12:10,21-Jan-99,FALSE,FALSE,,,0,,Rio del Mondo Novo                                          ,MOND2     ,74,78,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,15,"Mattoni, Intonaco e Pietra d'Istria",2,Medie,,,,12,12,24,12.5,2,Pietra d'Istria,2,Medie,50,3,Trachite,3,Buone,1.87,0.94,22.44,3,Trachite,3,Buone,2.46,2.38,1.87,3.49,6.53,28.97,37.90,33.43,7.3,7.45,0,0,0,0,0,3,Vuoto Decorato,6,Metallo,2,Medie,4,4,4.00,0.91,FALSE,0.4,2.4,6.5,0.36,,2.55,2.59,2.49,2.49,2.54,2.61,0.53,0.51,0.46,0.53,0.58,0.46,1.5,1.39,1.34,1.4,1.53,3.58,3.57,3.53,0.97,0.88,0.88,0.87,0.95,A28,A29,,,45.4368571,12.3406165,,"to S. Maria Formosa. ""It is supposed,"" writes Dezan, ""that this bridge is called Bands for being the first in this neighborhood built with low walls that they are called side bands."",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It tells the chronicle Great (Class VII, codes 513-518 of Marciana) that by visiting the Doge on the eve of the Purification of the church of S. Maria Formosa, the parish priest, the ""bridge of stone buta in the field"" used to spread a tablecloth, nor did he let go if the prince had not given him a copper coin, called 'white', usually in coniarsi for that function only. Other chronicles say that the offer facevasi ""on the bridge arente to giexia."" You may believe, then, that, being one of the ""Bands"" the bridge closer to the church of S. M. Formosa, on the same described the ceremony happen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Ponte Privato va al civico 4425,MOND2_P1,7.72,92,,,,11:55,21-Jan-99,FALSE,TRUE,4425,,1,4425,Rio del Mondo Novo                                          ,MOND2     ,74,78,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,15,"Mattoni, Intonaco e Pietra d'Istria",3,Buone,,,,4,4,8,16,2,Pietra d'Istria,2,Medie,50,8,Asfalto,2,Medie,2.37,1.19,9.48,8,Asfalto,2,Medie,2.82,2.40,2.37,3.37,7.99,17.47,23.60,20.53,3.3,2.1,0,0,0,0,0,1,Piena,15,"Mattoni, Intonaco e Pietra d'Istria",3,Buone,21,21,21.00,0.83,FALSE,0,0,7.72,0.36,,2.21,2.32,2.21,2.21,2.25,3.49,0.54,0.47,0.39,0.48,0.54,0.39,1.42,1.28,1.17,1.28,1.42,3.13,3.13,3.13,0.88,0.81,0.78,0.8,0.88,A27,A26,,,45.4365237,12.3407072,Sul lato nord e' presente un cancello metallico decorato.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Ponte de Ruga Giuffa,GIUFFA,6.37,91,,01-Jan-94,6,11:20,21-Jan-99,FALSE,FALSE,,,0,,Rio de S.M. Formosa                                         ,FORM      ,74,79,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,15,"Mattoni, Intonaco e Pietra d'Istria",3,Buone,,,,11,13,24,13,2,Pietra d'Istria,2,Medie,50,3,Trachite,3,Buone,1.94,0.97,23.28,3,Trachite,3,Buone,3.4,3.32,2.85,3.07,8.75,32.03,39.40,35.71,5.65,6.8,0,0,0,0,0,3,Vuoto Decorato,6,Metallo,3,Buone,4,4,4.00,0.87,TRUE,0.2,0,6.17,0.31,,2.6,2.79,2.71,2.6,2.70,2.37,0.96,0.68,0.51,0.61,0.88,0.51,1.83,1.55,1.36,1.48,1.78,3.84,3.84,3.88,0.87,0.87,0.85,0.87,0.9,A18,A19,,,45.4369653,12.3416243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Ponte Privato va al civico 5250,FORM_P1,6.85,90,,,,11:45,21-Jan-99,FALSE,TRUE,5250,,1,5250,Rio de S.M. Formosa                                         ,FORM      ,74,79,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,3,Buone,,,,8,6,14,16,2,Pietra d'Istria,3,Buone,33.5,2,Pietra d'Istria,3,Buone,1.9,0.64,8.91,2,Pietra d'Istria,3,Buone,2.34,2.01,1.91,2,3.82,12.73,20.40,16.57,3,2,0,0,0,0,0,3,Vuoto Decorato,2,Pietra d'Istria,3,Buone,16.5,16.5,16.50,0.96,FALSE,0.2,0.15,6.5,0.35,,2.35,2.51,2.3,2.3,2.39,2.83,0.57,0.46,0.31,0.51,0.57,0.31,1.57,1.4,1.25,1.43,1.57,3.4,3.41,3.38,1,0.94,0.94,0.92,1,A20,A21,,,45.4368892,12.3415352,A nord cancello in metallo decorato.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Ponte Privato va al civico 5251,FORM_P2,6.76,89,,,,11:05,21-Jan-99,FALSE,TRUE,5251,,1,5251,Rio de S.M. Formosa                                         ,FORM      ,74,79,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,2,Medie,,,,9,3,12,16,2,Pietra d'Istria,2,Medie,29.5,2,Pietra d'Istria,2,Medie,1.54,0.45,5.45,3,Trachite,2,Medie,2.11,1.55,1.54,2.9,4.47,9.92,19.20,14.56,7.5,1,0,0,0,0,0,1,Piena,14,Mattoni e Pietra d'Istria,1,Cattive,28,28,28.00,0.92,FALSE,0,0,6.76,0.3,,2.52,2.72,2.49,2.49,2.58,2.71,0.75,0.55,0.38,0.53,0.61,0.38,1.73,1.39,1.2,1.41,1.68,3.61,3.62,3.6,0.98,0.84,0.82,0.88,1.07,A25,A22,,,45.4368109,12.3414361,A nord cancello in metallo decorato.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Ponte Privato va al civico 5252,FORM_P3,5.82,88,,,,10:55,21-Jan-99,FALSE,TRUE,5252,,1,5252,Rio de S.M. Formosa                                         ,FORM      ,74,79,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,15,"Mattoni, Intonaco e Pietra d'Istria",2,Medie,,,,7,3,10,17,2,Pietra d'Istria,2,Medie,33,2,Pietra d'Istria,2,Medie,1.74,0.57,5.74,3,Trachite,2,Medie,2.37,1.69,1.74,3.36,5.85,11.59,18.40,14.99,4.6,1.28,0,0,0,0,0,1,Piena,15,"Mattoni, Intonaco e Pietra d'Istria",1,Cattive,34,34,34.00,0.85,FALSE,0,0.15,5.67,0.35,,2.38,2.65,2.43,2.38,2.49,2.38,0.98,0.62,0.30,0.42,0.46,0.30,1.83,1.32,1.04,1.25,1.58,3.35,3.34,3.33,0.85,0.7,0.74,0.83,1.12,A24,A23,,,45.436757,12.3413681,"Spalletta est danneggiata, spallette imbrattate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Ponte Privato Fond. Sc. Querini Stampalia,FORM_P4,6.92,87,,,,12:05,22-Jan-99,FALSE,TRUE,,,0,,Rio de S.M. Formosa                                         ,FORM      ,74,79,CS,Castello            ,CS,Castello            ,1,7,Sesto Super Ribassato,FALSE,FALSE,2,17,Legno e Metallo,3,Buone,,,,4,5,9,14,17,Legno e Metallo,3,Buone,50,4,Legno,3,Buone,1.5,0.75,6.75,4,Legno,0,Pessime,1.72,1.47,1.5,4.33,6.50,13.25,15.10,14.17,2.25,2.6,0,0,0,0,0,5,Mista,17,Legno e Metallo,3,Buone,12.5,12.5,12.50,0.95,TRUE,0,0,6.92,0.23,,2.33,2.41,2.36,2.33,2.37,2.97,0.33,0.23,0.17,0.21,0.39,0.17,1.34,1.16,1.08,1.13,1.39,3.26,3.26,3.26,1.01,0.93,0.91,0.92,1,C5,C3,,,45.4365224,12.3409755,Civico?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Ponte Querini,QUERIN,7.03,86,,01-Jan-92,8,12:00,22-Jan-99,FALSE,FALSE,,,0,,Rio de S.M. Formosa                                         ,FORM      ,74,79,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,3,Buone,,,,7,12,19,14,2,Pietra d'Istria,3,Buone,44.5,3,Trachite,3,Buone,1.03,0.46,8.71,3,Trachite,3,Buone,2.47,2.40,1.96,3.99,7.82,16.53,25.70,21.11,3.3,7.3,0,0,0,0,0,3,Vuoto Decorato,6,Metallo,3,Buone,3.5,3.5,3.50,1.02,FALSE,0,0,7.03,0.23,,2.5,2.64,2.47,2.47,2.54,2.85,0.78,0.64,0.49,0.62,0.83,0.49,1.9,1.6,1.45,1.58,1.92,3.87,3.86,3.82,1.12,0.96,0.96,0.96,1.09,C1,B36,,,45.4364956,12.3409284,,"�to S. Maria Formosa. From the palace that belonged to the Querini family, namely the branch of it dubbed ""Stampalia"" because a ""Zuane Querini,"" banished from Venice in 1310 for the conspiracy of Bajamonte Tiepolo, he went to Rhodes, and bought the island of STAMPALIA, which it was' his descendants until 1537, when Barbarossa, captain of the Turks, was reduced in its power all the islands of the Archipelago, except Tine. Up from 1350 we find in the ""Genealogie"" of Marco Barbaro a 'Fantin Querini ""(who is the son of the aforementioned"" Zuane """" Mr. Stampalia, ""domiciled in the parish of S. Maria Formosa. Querini And three from S. Maria Formosa were among the esteemed 1379. Querini family, who gave his name to other streets of Venice, it follows, if we take care to reporters, Sulpizia by the people of Rome, also called Galbaja, or Galbana, and famous for having produced Galba emperor. It believes that, at the time of the bloody proscriptions of the triumvirs, abandoned Rome to Padua, whence the coming of Attila passed to Torcello, and finally at the Rialto in his early life. ancient tribunes, and the two doges father and son, Maureen and John Galbajo , the second of which was to connect another his son Maurizio, ennobled, as willed, this family. The certain is that many dignitaries came out of the womb of the Church, many judges, and many brave warriors. They are worthy of special mention among Brass latter who fought alongside of Enrico Dandolo in the enterprise of Constantinople, and was in possession of the islands Nixia, Paros and Santorini; Leonardo who distinguished himself against Emperor Frederick II, and in 1238 released Constantinople from the siege; Marco, who was part of the crusade against the tyrant Ezzelino and in 1255 bought the place from the Papozze Tealdin Papozzo, Ferrara, whereupon his descendants were called 'Querini from Papozze' General Nicol� against Ferrara in 1308, Mark, said the ""Ca 'Mazor', one of the leaders, and indeed it may be said the main support of the conspiracy of Bajamonte Tiepolo, who in 1310 met his death in 'Piazza San Marco' under the iron Marco Giustiniani, another Mark, called by Capellari "" Captain invincible, et formidable Ottoman scourge of pride, ""which was one of the heroes to Curzolari in 1571. And here, seeing that we have touched the wars supported by the Venetians against the Turks, we must pause to weave all the feats that on every occasion came from they operate. shall conclude by making mention of quite another kind of glory, which procured the indicated family, in times less distant from us, Angelo Maria, Cardinal and distinguished scholar. Sanudo in the ""Diaries"" beckons oftentimes most of the building Querini Stampalia in S. Maria Formosa, telling how in the January 3, 1525 the company MV della Calza, called Valiant, celebrated a great festival for a wedding with Francesco Querini Mocenigo, as another party was given to you on 27 other company in March 1530, called the Floridi, to honor the Marquis of Monferrato, as a third party will finally took place May 18,1533, being the company of ladies Agostino Cortesi Querini q. John. At the time of the Provisional Government of Venice , inhabiting the upper floor of this building the Patriarch of Venice Jacopo Monico, and being a rumor that he had raised with various nobles petition for the surrender of the city to the Austrians, incited a crowd invaded August 3, 1849 the him apartment or finding the prelate, devastated the lower level, usually to be inhabited by Count Giovanni Querini Stampalia cagionandogli no small damage. Querini John died May 25,1869, having first, that on December 11,1868, in the acts of Notary Daniele Gaspari, made his will, by which the instituted heir Science Foundation, which wanted to establish with the name of ""Fondazione Querini Stampalia."" So the Palazzo Querini at S. Maria Formosa, rich library of choice, paintings, medals and other antiquities , is open nowadays to visitors with special rooms for study, equipped with the best Italian and foreign periodicals. Querini Stampalia The family became extinct in 1886.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Ponte Avogadro,AVOGAD,7.48,85,,01-Jan-92,8,11:50,22-Jan-99,FALSE,FALSE,,,0,,Rio de S.M. Formosa                                         ,MOND2     ,74,79,CS,Castello            ,CS,Castello            ,1,6,Sesto Ribassato,FALSE,FALSE,2,14,Mattoni e Pietra d'Istria,3,Buone,3 scudi,3,Buone,0,4,4,13,2,Pietra d'Istria,3,Buone,50,3,Trachite,3,Buone,1.63,0.82,3.26,3,Trachite,3,Buone,3.9,3.82,3.3,7.08,23.36,26.62,37.50,32.06,0,2.25,0,0,0,0,0,3,Vuoto Decorato,6,Metallo,3,Buone,4,4,4.00,0.88,FALSE,0.5,0.3,6.68,0.22,,2.3,2.29,2.14,2.14,2.24,3.12,0.51,0.34,0.36,0.51,0.68,0.34,1.41,1.22,1.22,1.39,1.57,3.3,3.29,3.31,0.9,0.88,0.86,0.88,0.89,C4,C2,,,45.4364636,12.3407995,,"to S. Maria Formosa. Puts the palace Avogadro, and was once made of wood, because in Venice Plant combined with 'Travel' father Vincenzo Coronelli, published in 1697, is here marked the ""wooden bridge goes in Ca 'Avogadro'. This family, which is believed a branch of the Scala family, acquired the surname from having been for a long time it 'its individuals advocate of the bishop and the church of Brescia. Having a Peter Avogadro cooperated powerfully to the preservation of Brescia, besieged Dall'Armi of the Duke of Milan, was admitted to the Great Council with the descendants in 1437. Luigi Antonio, son of him, 'twas found in 1495 as a military leader of the Venetians, the famous day of Taro against the French, and afterwards, with the title of Master of the Field, the siege of Novara. On the occasion of the League of Cambrai, he offered to the Republic 600 infantrymen paid at his own expense for years, but having been due to Brescia, occupied by the French returned under the Veneto domain, and having as a result the French, in their turn, received his city, was by them, in 1512, beheaded with his sons Peter and Francis. Other family Avogadro made famous in arms, among which we like to recall that Rizzardo, that from a young man he served in the wars of Germany and Flanders successfully dueled with Colonel Forgatz, estimated then the most outspoken German swordsman in 1632 was Lieutenant Colonel of the General Piccolomini, and ritrovossi the famous Battle of L�tzen, where he died the king of Sweden, and in which he reported despite a serious wound. Just healed he returned to Italy, where, as a general, he commanded the cavalry of the Duke of Parma in the move which these undertaken in favor of the French against the Spaniards, but in 1635, being in the field below Valencia hit musket finished his glorious career. See Capellari Vivaro (""Campidoglio Veneto�, Class VII, Codes of Marciana 15-18).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We read in the ""Diaries"" of Hyperplasia (to Ms. Marciana): ""April 4,1726, at hore and a half at night, Mr. Anzolo Sonzogno drowned, et with shot in the head, in S. M. Formosa from the Bridge of ca 'Avogadro'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
